[Terrain]
datatype	ground_area_text_storage	version	1.0.0
152	23	water	-10000
153	23	water	-10000
154	23	water	-10000
155	23	water	-10000
156	23	water	-10000
157	23	water	-10000
158	23	water	-10000
159	23	water	-10000
160	23	water	-10000
161	23	water	-10000
162	23	water	-10000
163	23	water	-10000
164	23	water	-10000
165	23	water	-10000
166	23	water	-10000
167	23	water	-10000
168	23	water	-10000
169	23	water	-10000
170	23	water	-10000
171	23	water	-10000
172	23	water	-10000
173	23	water	-10000
174	23	water	-10000
175	23	water	-10000
176	23	water	-10000
177	23	water	-10000
178	23	water	-10000
179	23	water	-10000
180	23	water	-10000
181	23	water	-10000
182	23	water	-10000
183	23	water	-10000
184	23	water	-10000
185	23	water	-10000
186	23	water	-10000
187	23	water	-10000
188	23	water	-10000
189	23	water	-10000
190	23	water	-10000
191	23	water	-10000
192	23	water	-10000
193	23	water	-10000
194	23	water	-10000
195	23	water	-10000
196	23	water	-10000
197	23	water	-10000
198	23	water	-10000
199	23	water	-10000
0	24	water	-10000
1	24	water	-10000
2	24	water	-10000
3	24	water	-10000
4	24	water	-10000
5	24	water	-10000
6	24	water	-10000
7	24	water	-10000
8	24	water	-10000
9	24	water	-10000
10	24	water	-10000
11	24	water	-10000
12	24	water	-10000
13	24	water	-10000
14	24	water	-10000
15	24	water	-10000
16	24	water	-10000
17	24	water	-10000
18	24	water	-10000
19	24	water	-10000
20	24	water	-10000
21	24	water	-10000
22	24	water	-10000
23	24	water	-10000
24	24	water	-10000
25	24	water	-10000
26	24	water	-10000
27	24	water	-10000
28	24	water	-10000
29	24	water	-10000
30	24	water	-10000
31	24	water	-10000
32	24	water	-10000
33	24	water	-10000
34	24	water	-10000
35	24	water	-10000
36	24	water	-10000
37	24	water	-10000
38	24	water	-10000
39	24	water	-10000
40	24	water	-10000
41	24	water	-10000
42	24	water	-10000
43	24	water	-10000
44	24	water	-10000
45	24	water	-10000
46	24	water	-9946
47	24	water	-9891
48	24	water	-10000
49	24	water	-9726
50	24	water	-8573
51	24	water	-8024
52	24	water	-7420
53	24	water	-6706
54	24	water	-7475
55	24	water	-7585
56	24	water	-7750
57	24	water	-6981
58	24	water	-5828
59	24	water	-6432
60	24	water	-6651
61	24	water	-6597
62	24	water	-7640
63	24	water	-6816
64	24	water	-7530
65	24	water	-5828
66	24	water	-4840
67	24	water	-5883
68	24	water	-5553
69	24	water	-6322
70	24	water	-6157
71	24	water	-4675
72	24	water	-4895
73	24	water	-5608
74	24	water	-5499
75	24	water	-5773
76	24	water	-5224
77	24	water	-4236
78	24	water	-5004
79	24	water	-5389
80	24	water	-5883
81	24	water	-4510
82	24	water	-3467
83	24	water	-3632
84	24	water	-5059
85	24	water	-6651
86	24	water	-7530
87	24	water	-6706
88	24	water	-5004
89	24	water	-5773
90	24	water	-7695
91	24	water	-7969
92	24	water	-7530
93	24	water	-6761
94	24	water	-6871
95	24	water	-6048
96	24	water	-6322
97	24	water	-7091
98	24	water	-7750
99	24	water	-7200
100	24	water	-6651
101	24	water	-4675
102	24	water	-4016
103	24	water	-4730
104	24	water	-5444
105	24	water	-6267
106	24	water	-6157
107	24	water	-6267
108	24	water	-7200
109	24	water	-7859
110	24	water	-7750
111	24	water	-8957
112	24	water	-9726
113	24	water	-10000
114	24	water	-9891
115	24	water	-9946
116	24	water	-10000
117	24	water	-10000
118	24	water	-10000
119	24	water	-10000
120	24	water	-10000
121	24	water	-10000
122	24	water	-10000
123	24	water	-10000
124	24	water	-10000
125	24	water	-10000
126	24	water	-10000
127	24	water	-10000
128	24	water	-10000
129	24	water	-10000
130	24	water	-10000
131	24	water	-10000
132	24	water	-10000
133	24	water	-10000
134	24	water	-10000
135	24	water	-10000
136	24	water	-10000
137	24	water	-10000
138	24	water	-10000
139	24	water	-10000
140	24	water	-10000
141	24	water	-10000
142	24	water	-10000
143	24	water	-10000
144	24	water	-10000
145	24	water	-10000
146	24	water	-10000
147	24	water	-10000
148	24	water	-10000
149	24	water	-10000
150	24	water	-10000
151	24	water	-10000
152	24	water	-10000
153	24	water	-10000
154	24	water	-10000
155	24	water	-10000
156	24	water	-10000
157	24	water	-10000
158	24	water	-10000
159	24	water	-10000
160	24	water	-10000
161	24	water	-10000
162	24	water	-10000
163	24	water	-10000
164	24	water	-10000
165	24	water	-10000
166	24	water	-10000
167	24	water	-10000
168	24	water	-10000
169	24	water	-10000
170	24	water	-10000
171	24	water	-10000
172	24	water	-10000
173	24	water	-10000
174	24	water	-10000
175	24	water	-10000
176	24	water	-10000
177	24	water	-10000
178	24	water	-10000
179	24	water	-10000
180	24	water	-10000
181	24	water	-10000
182	24	water	-10000
183	24	water	-10000
184	24	water	-10000
185	24	water	-10000
186	24	water	-10000
187	24	water	-10000
188	24	water	-10000
189	24	water	-10000
190	24	water	-10000
191	24	water	-10000
192	24	water	-10000
193	24	water	-10000
194	24	water	-10000
195	24	water	-10000
196	24	water	-10000
197	24	water	-10000
198	24	water	-10000
199	24	water	-10000
0	25	water	-10000
1	25	water	-10000
2	25	water	-10000
3	25	water	-10000
4	25	water	-10000
5	25	water	-10000
6	25	water	-10000
7	25	water	-10000
8	25	water	-10000
9	25	water	-10000
10	25	water	-10000
11	25	water	-10000
12	25	water	-10000
13	25	water	-10000
14	25	water	-10000
15	25	water	-10000
16	25	water	-10000
17	25	water	-10000
18	25	water	-10000
19	25	water	-10000
20	25	water	-10000
21	25	water	-10000
22	25	water	-10000
23	25	water	-10000
24	25	water	-10000
25	25	water	-10000
26	25	water	-10000
27	25	water	-10000
28	25	water	-10000
29	25	water	-10000
30	25	water	-10000
31	25	water	-10000
32	25	water	-10000
33	25	water	-10000
34	25	water	-10000
35	25	water	-10000
36	25	water	-10000
37	25	water	-10000
38	25	water	-10000
39	25	water	-10000
40	25	water	-10000
41	25	water	-10000
42	25	water	-10000
43	25	water	-10000
44	25	water	-10000
45	25	water	-10000
46	25	water	-10000
47	25	water	-9616
48	25	water	-9726
49	25	water	-10000
50	25	water	-9506
51	25	water	-9451
52	25	water	-8902
53	25	water	-6487
54	25	water	-6267
55	25	water	-5828
56	25	water	-6542
57	25	water	-7036
58	25	water	-6871
59	25	water	-5553
60	25	water	-6377
61	25	water	-5828
62	25	water	-7200
63	25	water	-7420
64	25	water	-6597
65	25	water	-5389
66	25	water	-4730
67	25	water	-5938
68	25	water	-5718
69	25	water	-5499
70	25	water	-5773
71	25	water	-4346
72	25	water	-3522
73	25	water	-4181
74	25	water	-4565
75	25	water	-5718
76	25	water	-4895
77	25	water	-3797
78	25	water	-3083
79	25	water	-4346
80	25	water	-4730
81	25	water	-3961
82	25	water	-2589
83	25	water	-4181
84	25	water	-4181
85	25	water	-5663
86	25	water	-5938
87	25	water	-5004
88	25	water	-5608
89	25	water	-5993
90	25	water	-6981
91	25	water	-7530
92	25	water	-7859
93	25	water	-7091
94	25	water	-6267
95	25	water	-6377
96	25	water	-6377
97	25	water	-7969
98	25	water	-7695
99	25	water	-7200
100	25	water	-6212
101	25	water	-6157
102	25	water	-5444
103	25	water	-5444
104	25	water	-5883
105	25	water	-5499
106	25	water	-5279
107	25	water	-5773
108	25	water	-7475
109	25	water	-7969
110	25	water	-7969
111	25	water	-9397
112	25	water	-9946
113	25	water	-9946
114	25	water	-9946
115	25	water	-10000
116	25	water	-10000
117	25	water	-10000
118	25	water	-10000
119	25	water	-10000
120	25	water	-10000
121	25	water	-10000
122	25	water	-10000
123	25	water	-10000
124	25	water	-10000
125	25	water	-10000
126	25	water	-10000
127	25	water	-10000
128	25	water	-10000
129	25	water	-10000
130	25	water	-10000
131	25	water	-10000
132	25	water	-10000
133	25	water	-10000
134	25	water	-10000
135	25	water	-10000
136	25	water	-10000
137	25	water	-10000
138	25	water	-10000
139	25	water	-10000
140	25	water	-10000
141	25	water	-10000
142	25	water	-10000
143	25	water	-10000
144	25	water	-10000
145	25	water	-10000
146	25	water	-10000
147	25	water	-10000
148	25	water	-10000
149	25	water	-10000
150	25	water	-10000
151	25	water	-10000
152	25	water	-10000
153	25	water	-10000
154	25	water	-10000
155	25	water	-10000
156	25	water	-10000
157	25	water	-10000
158	25	water	-10000
159	25	water	-10000
160	25	water	-10000
161	25	water	-10000
162	25	water	-10000
163	25	water	-10000
164	25	water	-10000
165	25	water	-10000
166	25	water	-10000
167	25	water	-10000
168	25	water	-10000
169	25	water	-10000
170	25	water	-10000
171	25	water	-10000
172	25	water	-10000
173	25	water	-10000
174	25	water	-10000
175	25	water	-10000
176	25	water	-10000
177	25	water	-10000
178	25	water	-10000
179	25	water	-10000
180	25	water	-10000
181	25	water	-10000
182	25	water	-10000
183	25	water	-10000
184	25	water	-10000
185	25	water	-10000
186	25	water	-10000
187	25	water	-10000
188	25	water	-10000
189	25	water	-10000
190	25	water	-10000
191	25	water	-10000
192	25	water	-10000
193	25	water	-10000
194	25	water	-10000
195	25	water	-10000
196	25	water	-10000
197	25	water	-10000
198	25	water	-10000
199	25	water	-10000
0	26	water	-10000
1	26	water	-10000
2	26	water	-10000
3	26	water	-10000
4	26	water	-10000
5	26	water	-10000
6	26	water	-10000
7	26	water	-10000
8	26	water	-10000
9	26	water	-10000
10	26	water	-10000
11	26	water	-10000
12	26	water	-10000
13	26	water	-10000
14	26	water	-10000
15	26	water	-10000
16	26	water	-10000
17	26	water	-10000
18	26	water	-10000
19	26	water	-10000
20	26	water	-10000
21	26	water	-10000
22	26	water	-10000
23	26	water	-10000
24	26	water	-10000
25	26	water	-10000
26	26	water	-10000
27	26	water	-10000
28	26	water	-10000
29	26	water	-10000
30	26	water	-10000
31	26	water	-10000
32	26	water	-10000
33	26	water	-10000
34	26	water	-10000
35	26	water	-10000
36	26	water	-10000
37	26	water	-10000
38	26	water	-10000
39	26	water	-10000
40	26	water	-10000
41	26	water	-10000
42	26	water	-10000
43	26	water	-10000
44	26	water	-10000
45	26	water	-9836
46	26	water	-9671
47	26	water	-9781
48	26	water	-9342
49	26	water	-9781
50	26	water	-10000
51	26	water	-10000
52	26	water	-8408
53	26	water	-7420
54	26	water	-6377
55	26	water	-6048
56	26	water	-6432
57	26	water	-6597
58	26	water	-7585
59	26	water	-6651
60	26	water	-6761
61	26	water	-6487
62	26	water	-6706
63	26	water	-7530
64	26	water	-6377
65	26	water	-5114
66	26	water	-5444
67	26	water	-6871
68	26	water	-4840
69	26	water	-3522
70	26	water	-3961
71	26	water	-3467
72	26	water	-3742
73	26	water	-3412
74	26	water	-2973
75	26	water	-4346
76	26	water	-5499
77	26	water	-4291
78	26	water	-3302
79	26	water	-3467
80	26	water	-4400
81	26	water	-3797
82	26	water	-3577
83	26	water	-6157
84	26	water	-6048
85	26	water	-6816
86	26	water	-6926
87	26	water	-4455
88	26	water	-4400
89	26	water	-5444
90	26	water	-7255
91	26	water	-7695
92	26	water	-7640
93	26	water	-6761
94	26	water	-5718
95	26	water	-5499
96	26	water	-7036
97	26	water	-6981
98	26	water	-6377
99	26	water	-5718
100	26	water	-5334
101	26	water	-6048
102	26	water	-5224
103	26	water	-5334
104	26	water	-5993
105	26	water	-5553
106	26	water	-4785
107	26	water	-5883
108	26	water	-7255
109	26	water	-8244
110	26	water	-9067
111	26	water	-9671
112	26	water	-9946
113	26	water	-10000
114	26	water	-10000
115	26	water	-10000
116	26	water	-10000
117	26	water	-10000
118	26	water	-9946
119	26	water	-9946
120	26	water	-10000
121	26	water	-10000
122	26	water	-10000
123	26	water	-10000
124	26	water	-10000
125	26	water	-10000
126	26	water	-10000
127	26	water	-10000
128	26	water	-10000
129	26	water	-10000
130	26	water	-10000
131	26	water	-10000
132	26	water	-10000
133	26	water	-10000
134	26	water	-10000
135	26	water	-10000
136	26	water	-10000
137	26	water	-10000
138	26	water	-10000
139	26	water	-10000
140	26	water	-10000
141	26	water	-10000
142	26	water	-10000
143	26	water	-10000
144	26	water	-10000
145	26	water	-10000
146	26	water	-10000
147	26	water	-10000
148	26	water	-10000
149	26	water	-10000
150	26	water	-10000
151	26	water	-10000
152	26	water	-10000
153	26	water	-10000
154	26	water	-10000
155	26	water	-10000
156	26	water	-10000
157	26	water	-10000
158	26	water	-10000
159	26	water	-10000
160	26	water	-10000
161	26	water	-10000
162	26	water	-10000
163	26	water	-10000
164	26	water	-10000
165	26	water	-10000
166	26	water	-10000
167	26	water	-10000
168	26	water	-10000
169	26	water	-10000
170	26	water	-10000
171	26	water	-10000
172	26	water	-10000
173	26	water	-10000
174	26	water	-10000
175	26	water	-10000
176	26	water	-10000
177	26	water	-10000
178	26	water	-10000
179	26	water	-10000
180	26	water	-10000
181	26	water	-10000
182	26	water	-10000
183	26	water	-10000
184	26	water	-10000
185	26	water	-10000
186	26	water	-10000
187	26	water	-10000
188	26	water	-10000
189	26	water	-10000
190	26	water	-10000
191	26	water	-10000
192	26	water	-10000
193	26	water	-10000
194	26	water	-10000
195	26	water	-10000
196	26	water	-10000
197	26	water	-10000
198	26	water	-10000
199	26	water	-10000
0	27	water	-10000
1	27	water	-10000
2	27	water	-10000
3	27	water	-10000
4	27	water	-10000
5	27	water	-10000
6	27	water	-10000
7	27	water	-10000
8	27	water	-10000
9	27	water	-10000
10	27	water	-10000
11	27	water	-10000
12	27	water	-10000
13	27	water	-10000
14	27	water	-10000
15	27	water	-10000
16	27	water	-10000
17	27	water	-10000
18	27	water	-10000
19	27	water	-10000
20	27	water	-10000
21	27	water	-10000
22	27	water	-10000
23	27	water	-10000
24	27	water	-10000
25	27	water	-10000
26	27	water	-10000
27	27	water	-10000
28	27	water	-10000
29	27	water	-10000
30	27	water	-10000
31	27	water	-10000
32	27	water	-10000
33	27	water	-10000
34	27	water	-10000
35	27	water	-10000
36	27	water	-10000
37	27	water	-10000
38	27	water	-10000
39	27	water	-10000
40	27	water	-10000
41	27	water	-9946
42	27	water	-10000
43	27	water	-9946
44	27	water	-10000
45	27	water	-9781
46	27	water	-9232
47	27	water	-9671
48	27	water	-8573
49	27	water	-9287
50	27	water	-10000
51	27	water	-9946
52	27	water	-9342
53	27	water	-7969
54	27	water	-6267
55	27	water	-5608
56	27	water	-5224
57	27	water	-5608
58	27	water	-6761
59	27	water	-7695
60	27	water	-8628
61	27	water	-6981
62	27	water	-6597
63	27	water	-7420
64	27	water	-7640
65	27	water	-7255
66	27	water	-6597
67	27	water	-6322
68	27	water	-4400
69	27	water	-3028
70	27	water	-2863
71	27	water	-2918
72	27	water	-5169
73	27	water	-3742
74	27	water	-2259
75	27	water	-3357
76	27	water	-4455
77	27	water	-4291
78	27	water	-3687
79	27	water	-3522
80	27	water	-4840
81	27	water	-3522
82	27	water	-4455
83	27	water	-6267
84	27	water	-7859
85	27	water	-6542
86	27	water	-6322
87	27	water	-5224
88	27	water	-4950
89	27	water	-5004
90	27	water	-6157
91	27	water	-7200
92	27	water	-6157
93	27	water	-6157
94	27	water	-5169
95	27	water	-4840
96	27	water	-5114
97	27	water	-5608
98	27	water	-6432
99	27	water	-7200
100	27	water	-6871
101	27	water	-5553
102	27	water	-5499
103	27	water	-6706
104	27	water	-6597
105	27	water	-6157
106	27	water	-5608
107	27	water	-5883
108	27	water	-6542
109	27	water	-8353
110	27	water	-9671
111	27	water	-9561
112	27	water	-10000
113	27	water	-10000
114	27	water	-10000
115	27	water	-10000
116	27	water	-10000
117	27	water	-10000
118	27	water	-10000
119	27	water	-10000
120	27	water	-10000
121	27	water	-10000
122	27	water	-10000
123	27	water	-10000
124	27	water	-10000
125	27	water	-10000
126	27	water	-10000
127	27	water	-10000
128	27	water	-10000
129	27	water	-10000
130	27	water	-10000
131	27	water	-10000
132	27	water	-10000
133	27	water	-10000
134	27	water	-10000
135	27	water	-10000
136	27	water	-10000
137	27	water	-10000
138	27	water	-10000
139	27	water	-10000
140	27	water	-10000
141	27	water	-10000
142	27	water	-10000
143	27	water	-10000
144	27	water	-10000
145	27	water	-10000
146	27	water	-10000
147	27	water	-10000
148	27	water	-10000
149	27	water	-10000
150	27	water	-10000
151	27	water	-10000
152	27	water	-10000
153	27	water	-10000
154	27	water	-10000
155	27	water	-10000
156	27	water	-10000
157	27	water	-10000
158	27	water	-10000
159	27	water	-10000
160	27	water	-10000
161	27	water	-10000
162	27	water	-10000
163	27	water	-10000
164	27	water	-10000
165	27	water	-10000
166	27	water	-10000
167	27	water	-10000
168	27	water	-10000
169	27	water	-10000
170	27	water	-10000
171	27	water	-10000
172	27	water	-10000
173	27	water	-10000
174	27	water	-10000
175	27	water	-10000
176	27	water	-10000
177	27	water	-10000
178	27	water	-10000
179	27	water	-10000
180	27	water	-10000
181	27	water	-10000
182	27	water	-10000
183	27	water	-10000
184	27	water	-10000
185	27	water	-10000
186	27	water	-10000
187	27	water	-10000
188	27	water	-10000
189	27	water	-10000
190	27	water	-10000
191	27	water	-10000
192	27	water	-10000
193	27	water	-10000
194	27	water	-10000
195	27	water	-10000
196	27	water	-10000
197	27	water	-10000
198	27	water	-10000
199	27	water	-10000
0	28	water	-10000
1	28	water	-10000
2	28	water	-10000
3	28	water	-10000
4	28	water	-10000
5	28	water	-10000
6	28	water	-10000
7	28	water	-10000
8	28	water	-10000
9	28	water	-10000
10	28	water	-10000
11	28	water	-10000
12	28	water	-10000
13	28	water	-10000
14	28	water	-10000
15	28	water	-10000
16	28	water	-10000
17	28	water	-10000
18	28	water	-10000
19	28	water	-10000
20	28	water	-10000
21	28	water	-10000
22	28	water	-10000
23	28	water	-10000
24	28	water	-10000
25	28	water	-10000
26	28	water	-10000
27	28	water	-10000
28	28	water	-10000
29	28	water	-10000
30	28	water	-10000
31	28	water	-10000
32	28	water	-10000
33	28	water	-10000
34	28	water	-10000
35	28	water	-10000
36	28	water	-10000
37	28	water	-10000
38	28	water	-10000
39	28	water	-10000
40	28	water	-10000
41	28	water	-10000
42	28	water	-10000
43	28	water	-10000
44	28	water	-10000
45	28	water	-9067
46	28	water	-8957
47	28	water	-9342
48	28	water	-9287
49	28	water	-9287
50	28	water	-9781
51	28	water	-10000
52	28	water	-9671
53	28	water	-8902
54	28	water	-7310
55	28	water	-6871
56	28	water	-6542
57	28	water	-6157
58	28	water	-6048
59	28	water	-6816
60	28	water	-7365
61	28	water	-7255
62	28	water	-8024
63	28	water	-7695
64	28	water	-7585
65	28	water	-6432
66	28	water	-6487
67	28	water	-4291
68	28	water	-3577
69	28	water	-3742
70	28	water	-4236
71	28	water	-3577
72	28	water	-4236
73	28	water	-4016
74	28	water	-4346
75	28	water	-4071
76	28	water	-3522
77	28	water	-3577
78	28	water	-4895
79	28	water	-4895
80	28	water	-4785
81	28	water	-3302
82	28	water	-3797
83	28	water	-5334
84	28	water	-5993
85	28	water	-6157
86	28	water	-5224
87	28	water	-5938
88	28	water	-5663
89	28	water	-4455
90	28	water	-5499
91	28	water	-6432
92	28	water	-5059
93	28	water	-5499
94	28	water	-4071
95	28	water	-4730
96	28	water	-5993
97	28	water	-6102
98	28	water	-6487
99	28	water	-7695
100	28	water	-8738
101	28	water	-7091
102	28	water	-6981
103	28	water	-7091
104	28	water	-6432
105	28	water	-5883
106	28	water	-6157
107	28	water	-5718
108	28	water	-6542
109	28	water	-8134
110	28	water	-9342
111	28	water	-9616
112	28	water	-9616
